example_id,turn_index,edit_class,edit_class_recorded,delta_mismatch,n_unrecorded_removed,n_unrecorded_added,answer_changed,modification_type
ex_560,5,removal,add_only,True,1,1,False,INVARIANT
ex_560,6,removal,removal,True,0,1,False,INVARIANT
ex_560,7,removal,removal,True,0,1,True,FLIP
ex_561,1,removal,removal,False,0,0,False,INVARIANT
ex_561,2,removal,add_only,True,1,1,False,INVARIANT
ex_561,3,add_only,add_only,False,0,0,False,INVARIANT
ex_561,4,removal,removal,False,0,0,True,FLIP
ex_561,5,removal,removal,False,0,0,True,FLIP
ex_561,6,removal,removal,True,0,1,False,INVARIANT
ex_561,7,add_only,add_only,False,0,0,False,INVARIANT
ex_571,1,removal,removal,False,0,0,True,FLIP
ex_571,2,removal,removal,False,0,0,True,FLIP
ex_571,3,add_only,add_only,False,0,0,False,INVARIANT
ex_571,4,add_only,add_only,False,0,0,False,INVARIANT
ex_571,5,add_only,add_only,False,0,0,False,INVARIANT
ex_571,6,removal,removal,False,0,0,True,FLIP
ex_571,7,removal,removal,False,0,0,True,FLIP
ex_576,1,add_only,add_only,False,0,0,False,INVARIANT
ex_576,2,removal,removal,False,0,0,True,FLIP
ex_576,3,removal,removal,False,0,0,True,FLIP
ex_576,4,removal,removal,False,0,0,True,FLIP
ex_576,5,removal,removal,False,0,0,True,FLIP
ex_576,6,removal,removal,False,0,0,False,INVARIANT
ex_576,7,removal,removal,False,0,0,True,FLIP
ex_594,1,removal,removal,False,0,0,True,FLIP
ex_594,2,removal,removal,False,0,0,False,INVARIANT
ex_594,3,removal,removal,True,2,2,True,FLIP
ex_594,4,removal,add_only,True,1,1,False,INVARIANT
ex_594,5,removal,removal,False,0,0,True,FLIP
ex_594,6,removal,removal,False,0,0,False,INVARIANT
ex_594,7,removal,removal,False,0,0,True,FLIP
ex_604,1,add_only,add_only,False,0,0,False,INVARIANT
ex_604,2,removal,removal,False,0,0,True,FLIP
ex_604,3,removal,removal,False,0,0,False,INVARIANT
ex_604,4,add_only,add_only,False,0,0,False,INVARIANT
ex_604,5,removal,removal,False,0,0,False,INVARIANT
ex_604,6,add_only,add_only,False,0,0,False,INVARIANT
ex_604,7,add_only,add_only,False,0,0,False,INVARIANT
ex_609,1,removal,removal,False,0,0,False,INVARIANT
ex_609,2,removal,add_only,True,2,2,False,INVARIANT
ex_609,3,removal,removal,False,0,0,True,FLIP
ex_609,4,removal,removal,False,0,0,True,FLIP
ex_609,5,add_only,add_only,False,0,0,False,INVARIANT
ex_609,6,add_only,add_only,False,0,0,False,INVARIANT
ex_609,7,add_only,add_only,False,0,0,False,INVARIANT
ex_615,1,removal,add_only,True,1,1,False,INVARIANT
ex_615,2,removal,removal,False,0,0,True,FLIP
ex_615,3,removal,removal,False,0,0,True,FLIP
ex_615,4,add_only,add_only,False,0,0,False,INVARIANT
ex_615,5,add_only,add_only,False,0,0,False,INVARIANT
ex_615,6,add_only,add_only,False,0,0,False,INVARIANT
ex_615,7,removal,removal,False,0,0,True,FLIP
ex_618,1,removal,removal,False,0,0,True,FLIP
ex_618,2,add_only,add_only,False,0,0,False,INVARIANT
ex_618,3,removal,removal,False,0,0,True,FLIP
ex_618,4,add_only,add_only,False,0,0,False,INVARIANT
ex_618,5,removal,none,True,2,2,False,INVARIANT
ex_618,6,removal,removal,True,0,0,False,INVARIANT
ex_618,7,removal,add_only,True,2,2,False,INVARIANT
ex_619,1,removal,removal,False,0,0,True,FLIP
ex_619,2,removal,removal,False,0,0,True,FLIP
ex_619,3,add_only,add_only,False,0,0,False,INVARIANT
ex_619,4,removal,removal,True,1,1,True,FLIP
ex_619,5,removal,removal,True,1,1,True,FLIP
ex_619,6,add_only,add_only,False,0,0,False,INVARIANT
ex_619,7,add_only,add_only,False,0,0,False,INVARIANT
ex_622,1,removal,removal,True,0,1,False,INVARIANT
ex_622,2,removal,removal,False,0,0,True,FLIP
ex_622,3,removal,removal,False,0,0,False,INVARIANT
ex_622,4,add_only,add_only,False,0,0,False,INVARIANT
ex_622,5,removal,removal,False,0,0,True,FLIP
ex_622,6,add_only,add_only,False,0,0,False,INVARIANT
ex_622,7,removal,removal,True,1,0,True,FLIP
ex_625,1,removal,removal,False,0,0,True,FLIP
ex_625,2,removal,removal,False,0,0,True,FLIP
ex_625,3,removal,removal,False,0,0,True,FLIP
ex_625,4,removal,removal,True,0,1,True,FLIP
ex_625,5,removal,removal,False,0,0,True,FLIP
ex_625,6,removal,removal,False,0,0,True,FLIP
ex_625,7,removal,removal,False,0,0,True,FLIP
ex_629,1,add_only,removal,True,0,0,True,FLIP
ex_629,2,removal,removal,False,0,0,True,FLIP
ex_629,3,removal,removal,False,0,0,True,FLIP
ex_629,4,removal,removal,False,0,0,True,FLIP
ex_629,5,add_only,add_only,False,0,0,False,INVARIANT
ex_629,6,add_only,add_only,False,0,0,False,INVARIANT
ex_629,7,removal,removal,True,2,0,True,FLIP
ex_639,1,removal,add_only,True,1,1,False,INVARIANT
ex_639,2,add_only,add_only,False,0,0,False,INVARIANT
ex_639,3,removal,removal,True,2,0,True,FLIP
ex_639,4,add_only,add_only,False,0,0,False,INVARIANT
ex_639,5,removal,removal,False,0,0,True,FLIP
ex_639,6,removal,removal,False,0,0,True,FLIP
ex_639,7,removal,removal,False,0,0,True,FLIP
ex_642,1,removal,removal,False,0,0,True,FLIP
ex_642,2,removal,removal,False,0,0,True,FLIP
ex_642,3,removal,removal,False,0,0,True,FLIP
ex_642,4,removal,removal,False,0,0,True,FLIP
ex_642,5,removal,removal,True,4,4,True,FLIP
ex_642,6,removal,removal,False,0,0,True,FLIP
ex_642,7,removal,removal,False,0,0,True,FLIP
ex_644,1,removal,removal,False,0,0,False,INVARIANT
ex_644,2,removal,removal,False,0,0,True,FLIP
ex_644,3,removal,removal,False,0,0,True,FLIP
ex_644,4,removal,removal,False,0,0,True,FLIP
ex_644,5,removal,removal,False,0,0,False,INVARIANT
ex_644,6,removal,removal,False,0,0,True,FLIP
ex_644,7,add_only,add_only,False,0,0,False,INVARIANT
ex_652,1,removal,add_only,True,1,1,False,INVARIANT
ex_652,2,removal,removal,False,0,0,False,INVARIANT
ex_652,3,add_only,add_only,False,0,0,False,INVARIANT
ex_652,4,removal,removal,False,0,0,False,INVARIANT
ex_652,5,removal,removal,True,1,0,True,FLIP
ex_652,6,add_only,add_only,False,0,0,False,INVARIANT
ex_652,7,removal,removal,False,0,0,False,INVARIANT
ex_653,1,removal,removal,False,0,0,True,FLIP
ex_653,2,removal,removal,False,0,0,True,FLIP
ex_653,3,add_only,add_only,False,0,0,False,INVARIANT
ex_653,4,removal,removal,False,0,0,True,FLIP
ex_653,5,removal,removal,False,0,0,True,FLIP
ex_653,6,removal,removal,False,0,0,False,INVARIANT
ex_653,7,removal,removal,False,0,0,True,FLIP
ex_655,1,removal,removal,False,0,0,True,FLIP
ex_655,2,removal,removal,False,0,0,True,FLIP
ex_655,3,removal,removal,False,0,0,True,FLIP
ex_655,4,removal,removal,True,1,0,True,FLIP
ex_655,5,removal,removal,False,0,0,True,FLIP
ex_655,6,removal,removal,False,0,0,True,FLIP
ex_655,7,removal,removal,False,0,0,True,FLIP
ex_662,1,removal,add_only,True,1,1,False,INVARIANT
ex_662,2,removal,removal,False,0,0,False,INVARIANT
ex_662,3,removal,removal,True,0,2,False,INVARIANT
ex_662,4,removal,removal,False,0,0,True,FLIP
ex_662,5,removal,removal,False,0,0,True,FLIP
ex_662,6,removal,removal,False,0,0,False,INVARIANT
ex_662,7,removal,removal,True,1,0,True,FLIP
ex_664,1,removal,removal,False,0,0,False,INVARIANT
ex_664,2,add_only,add_only,False,0,0,False,INVARIANT
ex_664,3,add_only,add_only,False,0,0,False,INVARIANT
ex_664,4,removal,removal,True,0,1,False,INVARIANT
ex_664,5,removal,removal,False,0,0,True,FLIP
ex_664,6,add_only,add_only,False,0,0,False,INVARIANT
ex_664,7,add_only,add_only,False,0,0,False,INVARIANT
ex_675,1,removal,removal,False,0,0,True,FLIP
ex_675,2,removal,removal,False,0,0,True,FLIP
ex_675,3,removal,add_only,True,1,1,False,INVARIANT
ex_675,4,removal,removal,False,0,0,True,FLIP
ex_675,5,removal,removal,True,0,1,False,INVARIANT
ex_675,6,removal,removal,False,0,0,True,FLIP
ex_675,7,removal,removal,False,0,0,True,FLIP
ex_679,1,removal,removal,False,0,0,True,FLIP
ex_679,2,removal,removal,False,0,0,False,INVARIANT
ex_679,3,removal,removal,False,0,0,True,FLIP
ex_679,4,removal,add_only,True,1,1,False,INVARIANT
ex_679,5,removal,removal,False,0,0,True,FLIP
ex_679,6,add_only,add_only,False,0,0,False,INVARIANT
ex_679,7,removal,removal,False,0,0,True,FLIP
ex_681,1,add_only,add_only,False,0,0,False,INVARIANT
ex_681,2,add_only,add_only,False,0,0,False,INVARIANT
ex_681,3,removal,removal,False,0,0,True,FLIP
ex_681,4,removal,removal,False,0,0,True,FLIP
ex_681,5,removal,removal,False,0,0,True,FLIP
ex_681,6,add_only,add_only,False,0,0,False,INVARIANT
ex_681,7,removal,removal,False,0,0,True,FLIP
ex_691,1,removal,removal,False,0,0,False,INVARIANT
ex_691,2,removal,removal,False,0,0,True,FLIP
ex_691,3,removal,removal,False,0,0,True,FLIP
ex_691,4,removal,removal,False,0,0,False,INVARIANT
ex_691,5,removal,removal,False,0,0,True,FLIP
ex_691,6,removal,removal,False,0,0,True,FLIP
ex_691,7,removal,add_only,True,1,1,True,FLIP
ex_697,1,removal,removal,False,0,0,True,FLIP
ex_697,2,removal,removal,False,0,0,False,INVARIANT
ex_697,3,removal,removal,False,0,0,True,FLIP
ex_697,4,removal,removal,False,0,0,False,INVARIANT
ex_697,5,removal,removal,False,0,0,False,INVARIANT
ex_697,6,removal,removal,False,0,0,False,INVARIANT
ex_697,7,removal,removal,True,1,0,True,FLIP
ex_721,1,removal,removal,False,0,0,False,INVARIANT
ex_721,2,removal,removal,False,0,0,True,FLIP
ex_721,3,removal,removal,True,1,1,True,FLIP
ex_721,4,add_only,add_only,False,0,0,False,INVARIANT
ex_721,5,removal,removal,True,1,0,True,FLIP
ex_721,6,removal,removal,False,0,0,False,INVARIANT
ex_721,7,removal,removal,False,0,0,True,FLIP
ex_740,1,removal,removal,False,0,0,False,INVARIANT
ex_740,2,removal,removal,False,0,0,True,FLIP
ex_740,3,removal,removal,False,0,0,True,FLIP
ex_740,4,removal,removal,False,0,0,True,FLIP
ex_740,5,add_only,add_only,False,0,0,False,INVARIANT
ex_740,6,add_only,add_only,False,0,0,False,INVARIANT
ex_740,7,removal,removal,False,0,0,True,FLIP
ex_757,1,removal,removal,False,0,0,True,FLIP
ex_757,2,removal,removal,True,0,1,False,INVARIANT
ex_757,3,removal,removal,False,0,0,True,FLIP
ex_757,4,removal,removal,True,1,1,False,INVARIANT
ex_757,5,add_only,add_only,False,0,0,False,INVARIANT
ex_757,6,add_only,add_only,False,0,0,False,INVARIANT
ex_757,7,removal,removal,False,0,0,True,FLIP
ex_760,1,removal,removal,False,0,0,True,FLIP
ex_760,2,removal,removal,False,0,0,False,INVARIANT
ex_760,3,removal,removal,False,0,0,True,FLIP
ex_760,4,add_only,add_only,False,0,0,False,INVARIANT
ex_760,5,removal,removal,False,0,0,True,FLIP
ex_760,6,removal,add_only,True,1,1,False,INVARIANT
ex_760,7,removal,removal,False,0,0,True,FLIP
ex_771,1,removal,removal,False,0,0,True,FLIP
ex_771,2,removal,removal,False,0,0,True,FLIP
ex_771,3,removal,removal,False,0,0,True,FLIP
ex_771,4,removal,removal,False,0,0,True,FLIP
ex_771,5,removal,removal,False,0,0,True,FLIP
ex_771,6,removal,removal,True,0,1,False,INVARIANT
ex_771,7,removal,removal,True,0,1,True,FLIP
ex_782,1,removal,removal,False,0,0,True,FLIP
ex_782,2,add_only,add_only,False,0,0,False,INVARIANT
ex_782,3,removal,removal,False,0,0,True,FLIP
ex_782,4,removal,removal,True,1,0,True,FLIP
ex_782,5,removal,removal,False,0,0,True,FLIP
ex_782,6,add_only,add_only,False,0,0,False,INVARIANT
ex_782,7,add_only,add_only,False,0,0,False,INVARIANT
ex_783,1,removal,removal,False,0,0,True,FLIP
ex_783,2,removal,removal,False,0,0,True,FLIP
ex_783,3,add_only,add_only,False,0,0,False,INVARIANT
ex_783,4,removal,removal,False,0,0,False,INVARIANT
ex_783,5,removal,removal,True,0,1,False,INVARIANT
ex_783,6,removal,removal,False,0,0,True,FLIP
ex_783,7,removal,add_only,True,1,1,False,INVARIANT
ex_789,1,add_only,add_only,False,0,0,False,INVARIANT
ex_789,2,removal,removal,False,0,0,True,FLIP
ex_789,3,removal,removal,False,0,0,True,FLIP
ex_789,4,removal,removal,False,0,0,True,FLIP
ex_789,5,removal,removal,False,0,0,True,FLIP
ex_789,6,removal,removal,False,0,0,True,FLIP
ex_789,7,add_only,add_only,False,0,0,False,INVARIANT
ex_802,1,removal,removal,False,0,0,True,FLIP
ex_802,2,add_only,add_only,False,0,0,False,INVARIANT
ex_802,3,removal,removal,False,0,0,False,INVARIANT
ex_802,4,add_only,add_only,False,0,0,False,INVARIANT
ex_802,5,removal,removal,False,0,0,True,FLIP
ex_802,6,add_only,add_only,False,0,0,True,FLIP
ex_802,7,removal,removal,False,0,0,True,FLIP
ex_813,1,add_only,add_only,False,0,0,False,INVARIANT
ex_813,2,removal,removal,False,0,0,True,FLIP
ex_813,3,add_only,add_only,False,0,0,True,FLIP
ex_813,4,none,none,False,0,0,True,FLIP
ex_813,5,none,none,False,0,0,False,INVARIANT
ex_813,6,removal,removal,False,0,0,False,INVARIANT
ex_813,7,removal,removal,False,0,0,False,INVARIANT
ex_815,1,add_only,add_only,False,0,0,False,INVARIANT
ex_815,2,removal,removal,False,0,0,False,INVARIANT
ex_815,3,removal,add_only,True,2,0,False,INVARIANT
ex_815,4,removal,removal,False,0,0,True,FLIP
ex_815,5,removal,removal,False,0,0,True,FLIP
ex_815,6,removal,add_only,True,2,2,False,INVARIANT
ex_815,7,removal,removal,False,0,0,False,INVARIANT
ex_818,1,removal,removal,False,0,0,True,FLIP
ex_818,2,add_only,add_only,False,0,0,False,INVARIANT
ex_818,3,removal,removal,False,0,0,False,INVARIANT
ex_818,4,removal,removal,False,0,0,False,INVARIANT
ex_818,5,removal,removal,False,0,0,True,FLIP
ex_818,6,removal,removal,False,0,0,True,FLIP
ex_818,7,add_only,add_only,False,0,0,False,INVARIANT
ex_823,1,removal,removal,False,0,0,True,FLIP
ex_823,2,removal,removal,False,0,0,True,FLIP
ex_823,3,removal,add_only,True,1,0,False,INVARIANT
ex_823,4,add_only,add_only,False,0,0,False,INVARIANT
ex_823,5,removal,removal,False,0,0,True,FLIP
ex_823,6,add_only,add_only,False,0,0,False,INVARIANT
ex_823,7,removal,removal,True,0,1,False,INVARIANT
ex_848,1,removal,removal,False,0,0,False,INVARIANT
ex_848,2,removal,add_only,True,1,1,False,INVARIANT
ex_848,3,removal,removal,False,0,0,False,INVARIANT
ex_848,4,removal,removal,True,1,0,True,FLIP
ex_848,5,removal,removal,False,0,0,True,FLIP
ex_848,6,removal,add_only,True,1,1,False,INVARIANT
ex_848,7,add_only,add_only,False,0,0,False,INVARIANT
ex_852,1,removal,removal,False,0,0,True,FLIP
ex_852,2,removal,removal,False,0,0,True,FLIP
ex_852,3,removal,removal,False,0,0,False,INVARIANT
ex_852,4,removal,removal,False,0,0,True,FLIP
ex_852,5,add_only,add_only,False,0,0,False,INVARIANT
ex_852,6,add_only,add_only,False,0,0,False,INVARIANT
ex_852,7,removal,removal,True,0,1,True,FLIP
ex_862,1,removal,removal,False,0,0,True,FLIP
ex_862,2,removal,removal,False,0,0,True,FLIP
ex_862,3,add_only,add_only,False,0,0,False,INVARIANT
ex_862,4,removal,removal,False,0,0,True,FLIP
ex_862,5,removal,removal,False,0,0,True,FLIP
ex_862,6,removal,removal,False,0,0,True,FLIP
ex_862,7,add_only,add_only,True,0,0,False,INVARIANT
ex_863,1,removal,removal,False,0,0,True,FLIP
ex_863,2,removal,removal,False,0,0,False,INVARIANT
ex_863,3,removal,removal,False,0,0,True,FLIP
ex_863,4,removal,removal,True,0,1,False,INVARIANT
ex_863,5,add_only,add_only,False,0,0,False,INVARIANT
ex_863,6,removal,removal,False,0,0,True,FLIP
ex_863,7,removal,add_only,True,2,2,False,INVARIANT
ex_886,1,add_only,add_only,False,0,0,False,INVARIANT
ex_886,2,removal,removal,False,0,0,True,FLIP
ex_886,3,removal,removal,False,0,0,True,FLIP
ex_886,4,removal,removal,False,0,0,True,FLIP
ex_886,5,removal,removal,True,0,1,False,INVARIANT
ex_886,6,removal,removal,False,0,0,False,INVARIANT
ex_886,7,add_only,add_only,False,0,0,False,INVARIANT
ex_907,1,removal,removal,True,0,1,False,INVARIANT
ex_907,2,removal,removal,True,0,1,True,FLIP
ex_907,3,removal,removal,True,0,1,True,FLIP
ex_907,4,removal,removal,False,0,0,True,FLIP
ex_907,5,removal,removal,True,1,0,True,FLIP
ex_907,6,removal,add_only,True,1,1,False,INVARIANT
ex_907,7,removal,add_only,True,2,2,False,INVARIANT
ex_916,1,removal,removal,True,0,1,True,FLIP
ex_916,2,removal,removal,False,0,0,True,FLIP
ex_916,3,removal,removal,True,0,1,False,INVARIANT
ex_916,4,removal,removal,True,0,1,False,INVARIANT
ex_916,5,removal,none,True,2,2,False,INVARIANT
ex_916,6,removal,removal,False,0,0,False,INVARIANT
ex_916,7,removal,removal,False,0,0,True,FLIP
ex_927,1,removal,removal,False,0,0,True,FLIP
ex_927,2,removal,removal,False,0,0,True,FLIP
ex_927,3,removal,removal,False,0,0,False,INVARIANT
ex_927,4,removal,removal,False,0,0,True,FLIP
ex_927,5,removal,removal,False,0,0,False,INVARIANT
ex_927,6,removal,removal,False,0,0,True,FLIP
ex_927,7,removal,removal,False,0,0,True,FLIP
ex_940,1,removal,removal,True,1,0,True,FLIP
ex_940,2,add_only,add_only,False,0,0,False,INVARIANT
ex_940,3,removal,removal,True,0,1,False,INVARIANT
ex_940,4,add_only,add_only,False,0,0,False,INVARIANT
ex_940,5,removal,removal,False,0,0,True,FLIP
ex_940,6,removal,removal,False,0,0,True,FLIP
ex_940,7,removal,removal,True,0,1,False,INVARIANT
ex_941,1,removal,removal,False,0,0,True,FLIP
ex_941,2,removal,removal,False,0,0,True,FLIP
ex_941,3,removal,removal,False,0,0,True,FLIP
ex_941,4,removal,removal,False,0,0,True,FLIP
ex_941,5,removal,removal,True,0,1,True,FLIP
ex_941,6,removal,removal,False,0,0,True,FLIP
ex_941,7,add_only,add_only,False,0,0,False,INVARIANT
ex_946,1,add_only,add_only,False,0,0,False,INVARIANT
ex_946,2,add_only,add_only,False,0,0,False,INVARIANT
ex_946,3,removal,removal,False,0,0,True,FLIP
ex_946,4,removal,removal,False,0,0,False,INVARIANT
ex_946,5,removal,removal,False,0,0,True,FLIP
ex_946,6,add_only,add_only,False,0,0,False,INVARIANT
ex_946,7,add_only,add_only,False,0,0,False,INVARIANT
ex_950,1,removal,removal,False,0,0,False,INVARIANT
ex_950,2,removal,removal,False,0,0,False,INVARIANT
ex_950,3,add_only,add_only,False,0,0,False,INVARIANT
ex_950,4,removal,removal,False,0,0,True,FLIP
ex_950,5,removal,removal,False,0,0,True,FLIP
ex_950,6,removal,removal,False,0,0,True,FLIP
ex_950,7,removal,removal,False,0,0,True,FLIP
ex_956,1,add_only,add_only,False,0,0,False,INVARIANT
ex_956,2,removal,add_only,True,1,1,False,INVARIANT
ex_956,3,removal,removal,True,1,0,True,FLIP
ex_956,4,removal,removal,False,0,0,True,FLIP
ex_956,5,removal,removal,False,0,0,True,FLIP
ex_956,6,add_only,add_only,False,0,0,False,INVARIANT
ex_956,7,add_only,add_only,False,0,0,False,INVARIANT
ex_977,1,removal,removal,False,0,0,False,INVARIANT
ex_977,2,removal,removal,False,0,0,False,INVARIANT
ex_977,3,removal,removal,False,0,0,False,INVARIANT
ex_977,4,removal,removal,False,0,0,True,FLIP
ex_977,5,removal,removal,False,0,0,True,FLIP
ex_977,6,removal,removal,False,0,0,False,INVARIANT
ex_977,7,removal,removal,False,0,0,True,FLIP
ex_982,1,removal,removal,False,0,0,True,FLIP
ex_982,2,removal,removal,False,0,0,False,INVARIANT
ex_982,3,add_only,add_only,False,0,0,False,INVARIANT
ex_982,4,removal,removal,False,0,0,True,FLIP
ex_982,5,removal,removal,True,0,1,False,INVARIANT
ex_982,6,add_only,add_only,False,0,0,False,INVARIANT
ex_982,7,removal,removal,False,0,0,False,INVARIANT
ex_995,1,removal,removal,False,0,0,True,FLIP
ex_995,2,removal,removal,False,0,0,True,FLIP
ex_995,3,removal,removal,False,0,0,True,FLIP
ex_995,4,removal,removal,False,0,0,True,FLIP
ex_995,5,add_only,add_only,False,0,0,False,INVARIANT
ex_995,6,removal,removal,False,0,0,True,FLIP
ex_995,7,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_10,1,removal,removal,False,0,0,True,FLIP
prev_ex_10,2,removal,removal,False,0,0,True,FLIP
prev_ex_10,3,removal,removal,False,0,0,True,FLIP
prev_ex_10,4,removal,removal,True,2,2,True,FLIP
prev_ex_10,5,removal,removal,False,0,0,True,FLIP
prev_ex_10,6,removal,removal,False,0,0,True,FLIP
prev_ex_10,7,removal,removal,False,0,0,False,INVARIANT
prev_ex_102,1,removal,removal,True,1,1,True,FLIP
prev_ex_102,2,removal,removal,False,0,0,True,FLIP
prev_ex_102,3,removal,removal,False,0,0,False,INVARIANT
prev_ex_102,4,removal,removal,False,0,0,True,FLIP
prev_ex_102,5,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_102,6,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_102,7,removal,removal,True,3,0,True,FLIP
prev_ex_103,1,removal,removal,False,0,0,True,FLIP
prev_ex_103,2,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_103,3,removal,removal,False,0,0,False,INVARIANT
prev_ex_103,4,removal,removal,False,0,0,True,FLIP
prev_ex_103,5,removal,removal,False,0,0,True,FLIP
prev_ex_103,6,removal,add_only,True,14,0,False,INVARIANT
prev_ex_103,7,removal,removal,False,0,0,False,INVARIANT
prev_ex_105,1,removal,removal,False,0,0,True,FLIP
prev_ex_105,2,removal,removal,False,0,0,True,FLIP
prev_ex_105,3,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_105,4,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_105,5,removal,removal,False,0,0,True,FLIP
prev_ex_105,6,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_105,7,removal,removal,False,0,0,True,FLIP
prev_ex_114,1,removal,removal,False,0,0,True,FLIP
prev_ex_114,2,removal,removal,False,0,0,True,FLIP
prev_ex_114,3,removal,removal,False,0,0,False,INVARIANT
prev_ex_114,4,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_114,5,removal,removal,False,0,0,True,FLIP
prev_ex_114,6,add_only,add_only,False,0,0,True,FLIP
prev_ex_114,7,removal,removal,False,0,0,True,FLIP
prev_ex_123,1,removal,removal,False,0,0,True,FLIP
prev_ex_123,2,removal,removal,False,0,0,True,FLIP
prev_ex_123,3,removal,removal,False,0,0,False,INVARIANT
prev_ex_123,4,removal,removal,False,0,0,False,INVARIANT
prev_ex_123,5,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_123,6,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_123,7,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_124,1,removal,removal,True,1,1,True,FLIP
prev_ex_124,2,removal,removal,False,0,0,True,FLIP
prev_ex_124,3,removal,removal,False,0,0,True,FLIP
prev_ex_124,4,removal,removal,False,0,0,False,INVARIANT
prev_ex_124,5,removal,removal,False,0,0,True,FLIP
prev_ex_124,6,removal,removal,False,0,0,True,FLIP
prev_ex_124,7,removal,removal,False,0,0,True,FLIP
prev_ex_133,1,removal,removal,False,0,0,True,FLIP
prev_ex_133,2,removal,removal,False,0,0,False,INVARIANT
prev_ex_133,3,removal,removal,False,0,0,True,FLIP
prev_ex_133,4,removal,removal,False,0,0,False,INVARIANT
prev_ex_133,5,removal,add_only,True,1,0,False,INVARIANT
prev_ex_133,6,removal,add_only,True,1,0,False,INVARIANT
prev_ex_133,7,removal,removal,False,0,0,True,FLIP
prev_ex_152,1,removal,removal,False,0,0,False,INVARIANT
prev_ex_152,2,removal,removal,False,0,0,True,FLIP
prev_ex_152,3,removal,removal,False,0,0,True,FLIP
prev_ex_152,4,removal,removal,False,0,0,True,FLIP
prev_ex_152,5,removal,removal,False,0,0,False,INVARIANT
prev_ex_152,6,removal,removal,True,2,2,True,FLIP
prev_ex_152,7,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_174,1,removal,removal,False,0,0,True,FLIP
prev_ex_174,2,removal,add_only,True,2,0,False,INVARIANT
prev_ex_174,3,removal,add_only,True,1,0,False,INVARIANT
prev_ex_174,4,removal,removal,False,0,0,False,INVARIANT
prev_ex_174,5,removal,removal,False,0,0,True,FLIP
prev_ex_174,6,removal,removal,False,0,0,True,FLIP
prev_ex_174,7,removal,removal,False,0,0,True,FLIP
prev_ex_180,1,removal,removal,True,1,0,False,INVARIANT
prev_ex_180,2,removal,add_only,True,1,1,False,INVARIANT
prev_ex_180,3,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_180,4,removal,removal,True,1,1,True,FLIP
prev_ex_180,5,removal,removal,False,0,0,False,INVARIANT
prev_ex_180,6,removal,removal,False,0,0,True,FLIP
prev_ex_180,7,removal,removal,False,0,0,True,FLIP
prev_ex_181,1,removal,add_only,True,1,0,False,INVARIANT
prev_ex_181,2,removal,removal,False,0,0,False,INVARIANT
prev_ex_181,3,removal,add_only,True,1,1,False,INVARIANT
prev_ex_181,4,removal,removal,False,0,0,False,INVARIANT
prev_ex_181,5,removal,removal,False,0,0,False,INVARIANT
prev_ex_181,6,removal,removal,True,1,0,True,FLIP
prev_ex_181,7,add_only,add_only,True,0,0,False,INVARIANT
prev_ex_2,1,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_2,2,removal,removal,False,0,0,False,INVARIANT
prev_ex_2,3,removal,removal,False,0,0,True,FLIP
prev_ex_2,4,removal,add_only,True,1,0,False,INVARIANT
prev_ex_2,5,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_2,6,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_2,7,removal,removal,False,0,0,True,FLIP
prev_ex_20,1,removal,removal,True,1,1,True,FLIP
prev_ex_20,2,removal,removal,False,0,0,True,FLIP
prev_ex_20,3,removal,removal,False,0,0,False,INVARIANT
prev_ex_20,4,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_20,5,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_20,6,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_20,7,removal,removal,False,0,0,True,FLIP
prev_ex_206,1,removal,add_only,True,1,0,False,INVARIANT
prev_ex_206,2,removal,removal,False,0,0,True,FLIP
prev_ex_206,3,removal,removal,False,0,0,False,INVARIANT
prev_ex_206,4,removal,removal,False,0,0,True,FLIP
prev_ex_206,5,removal,removal,False,0,0,True,FLIP
prev_ex_206,6,removal,removal,False,0,0,False,INVARIANT
prev_ex_206,7,removal,removal,False,0,0,True,FLIP
prev_ex_211,1,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_211,2,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_211,3,removal,removal,True,3,3,True,FLIP
prev_ex_211,4,removal,removal,False,0,0,True,FLIP
prev_ex_211,5,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_211,6,removal,removal,True,1,0,True,FLIP
prev_ex_211,7,add_only,add_only,False,0,0,False,INVARIANT
prev_ex_236,1,removal,add_only,True,3,1,False,INVARIANT
prev_ex_236,2,removal,removal,True,0,1,False,INVARIANT
