example_id,original_answer,num_context_statements,num_reasoning_steps,conclusion,num_unique_predicates,edit_id,edit_number,modification_type,edit_answer,removed_facts,removed_rules,added_facts,added_rules,qwen3-235b-a22b-2507_verified,gemini-2.5-flash_verified,gpt-5-mini_verified
37,False,14,9,Anakin follows a nonfat diet.,16,1,2,FLIP,False,0,1,0,1,True,True,True
37,False,14,9,Anakin follows a nonfat diet.,16,2,3,INVARIANT,False,0,0,4,1,True,True,True
37,False,14,9,Anakin follows a nonfat diet.,16,3,4,FLIP,True,0,2,1,0,True,True,True
37,False,14,9,Anakin follows a nonfat diet.,16,4,5,INVARIANT,True,0,1,2,0,True,True,True
37,False,14,9,Anakin follows a nonfat diet.,16,5,6,INVARIANT,True,0,0,0,3,True,True,True
37,False,14,9,Anakin follows a nonfat diet.,16,6,7,INVARIANT,True,0,1,0,3,True,True,True
38,False,11,7,McCoy does not bring joy to others.,11,0,1,INVARIANT,False,0,0,0,2,True,True,True
38,False,11,7,McCoy does not bring joy to others.,11,1,2,FLIP,True,1,0,1,1,False,True,True
38,False,11,7,McCoy does not bring joy to others.,11,2,3,INVARIANT,True,0,1,1,2,True,True,True
38,False,11,7,McCoy does not bring joy to others.,11,3,4,FLIP,False,1,0,1,0,True,True,True
38,False,11,7,McCoy does not bring joy to others.,11,4,5,FLIP,True,1,0,0,1,True,True,True
38,False,11,7,McCoy does not bring joy to others.,11,5,6,INVARIANT,True,1,0,1,1,True,True,True
38,False,11,7,McCoy does not bring joy to others.,11,6,7,FLIP,False,0,1,0,1,True,True,True
39,False,13,7,Puppy is not a favorite.,13,0,1,INVARIANT,False,0,0,0,0,True,True,True
39,False,13,7,Puppy is not a favorite.,13,1,2,INVARIANT,False,0,3,1,4,True,True,True
39,False,13,7,Puppy is not a favorite.,13,2,3,INVARIANT,False,0,0,4,2,True,True,True
39,False,13,7,Puppy is not a favorite.,13,3,4,FLIP,True,1,1,0,1,True,True,True
39,False,13,7,Puppy is not a favorite.,13,4,5,FLIP,False,0,1,0,1,True,True,True
39,False,13,7,Puppy is not a favorite.,13,5,6,FLIP,True,3,1,3,2,True,True,True
39,False,13,7,Puppy is not a favorite.,13,6,7,FLIP,False,3,0,1,0,True,True,True
40,False,9,6,GF has a big appetite.,9,0,1,INVARIANT,False,0,1,1,2,True,True,True
40,False,9,6,GF has a big appetite.,9,1,2,FLIP,True,0,1,2,0,True,True,True
40,False,9,6,GF has a big appetite.,9,2,3,FLIP,False,1,0,1,0,True,True,True
40,False,9,6,GF has a big appetite.,9,3,4,INVARIANT,False,0,2,3,1,True,True,True
40,False,9,6,GF has a big appetite.,9,4,5,FLIP,True,1,1,0,1,True,True,True
40,False,9,6,GF has a big appetite.,9,5,6,FLIP,False,1,0,0,1,True,True,True
40,False,9,6,GF has a big appetite.,9,6,7,INVARIANT,False,0,0,1,0,True,True,True
41,False,13,8,Charles does not collect Indian artifacts.,14,0,1,INVARIANT,False,0,2,2,3,True,True,True
41,False,13,8,Charles does not collect Indian artifacts.,14,1,2,INVARIANT,False,0,1,2,0,True,True,True
41,False,13,8,Charles does not collect Indian artifacts.,14,2,3,INVARIANT,False,0,1,0,2,True,True,True
41,False,13,8,Charles does not collect Indian artifacts.,14,3,4,INVARIANT,False,0,1,4,1,True,True,True
41,False,13,8,Charles does not collect Indian artifacts.,14,4,5,FLIP,True,0,1,0,1,True,True,True
41,False,13,8,Charles does not collect Indian artifacts.,14,5,6,FLIP,False,0,1,0,1,True,True,True
41,False,13,8,Charles does not collect Indian artifacts.,14,6,7,FLIP,True,0,1,0,1,True,True,True
42,True,9,6,Dove is historically valuable.,9,0,1,INVARIANT,True,0,0,4,1,True,True,True
42,True,9,6,Dove is historically valuable.,9,1,2,FLIP,False,1,1,1,1,True,True,True
42,True,9,6,Dove is historically valuable.,9,2,3,FLIP,True,1,1,1,1,True,True,True
42,True,9,6,Dove is historically valuable.,9,3,4,FLIP,False,0,1,0,1,True,True,True
42,True,9,6,Dove is historically valuable.,9,4,5,INVARIANT,False,0,0,1,1,True,True,True
42,True,9,6,Dove is historically valuable.,9,5,6,INVARIANT,False,0,2,1,3,True,True,True
42,True,9,6,Dove is historically valuable.,9,6,7,INVARIANT,False,0,0,4,0,True,True,True
43,False,12,8,Araceli practices autoregulation.,12,0,1,INVARIANT,False,0,0,4,0,True,True,True
43,False,12,8,Araceli practices autoregulation.,12,1,2,INVARIANT,False,0,0,2,0,True,True,True
43,False,12,8,Araceli practices autoregulation.,12,2,3,INVARIANT,False,0,0,1,2,True,True,True
43,False,12,8,Araceli practices autoregulation.,12,3,4,FLIP,True,1,2,0,2,True,True,True
43,False,12,8,Araceli practices autoregulation.,12,4,5,INVARIANT,True,0,0,2,2,True,True,True
43,False,12,8,Araceli practices autoregulation.,12,5,6,INVARIANT,True,0,0,0,2,True,True,True
43,False,12,8,Araceli practices autoregulation.,12,6,7,FLIP,False,1,2,0,0,True,True,True
44,False,13,7,Weston is a visionary.,13,0,1,INVARIANT,False,0,0,5,2,True,True,False
44,False,13,7,Weston is a visionary.,13,1,2,INVARIANT,False,0,1,0,4,True,True,True
44,False,13,7,Weston is a visionary.,13,2,3,FLIP,True,1,0,1,0,True,True,True
44,False,13,7,Weston is a visionary.,13,3,4,FLIP,False,1,0,1,0,True,True,False
44,False,13,7,Weston is a visionary.,13,4,5,INVARIANT,False,0,0,1,0,True,True,False
44,False,13,7,Weston is a visionary.,13,5,6,FLIP,True,2,0,2,0,True,True,False
44,False,13,7,Weston is a visionary.,13,6,7,FLIP,False,2,0,1,0,True,True,True
45,True,12,6,Avi does not understand atmospheric science.,13,0,1,INVARIANT,True,0,0,0,2,True,True,True
45,True,12,6,Avi does not understand atmospheric science.,13,1,2,FLIP,False,1,0,1,2,True,True,True
45,True,12,6,Avi does not understand atmospheric science.,13,2,3,FLIP,True,0,1,0,1,True,True,True
45,True,12,6,Avi does not understand atmospheric science.,13,3,4,INVARIANT,True,0,0,1,0,True,True,True
45,True,12,6,Avi does not understand atmospheric science.,13,4,5,INVARIANT,True,0,0,1,4,True,True,True
45,True,12,6,Avi does not understand atmospheric science.,13,5,6,INVARIANT,True,0,0,1,2,True,True,True
45,True,12,6,Avi does not understand atmospheric science.,13,6,7,FLIP,False,2,2,1,0,True,True,True
46,True,13,8,Makayla does not work to preserve nature.,13,0,1,FLIP,False,0,1,2,0,True,True,True
46,True,13,8,Makayla does not work to preserve nature.,13,1,2,INVARIANT,False,0,0,2,2,True,True,True
46,True,13,8,Makayla does not work to preserve nature.,13,2,3,FLIP,True,1,0,1,1,True,True,True
46,True,13,8,Makayla does not work to preserve nature.,13,3,4,INVARIANT,True,0,0,3,0,True,True,True
46,True,13,8,Makayla does not work to preserve nature.,13,4,5,FLIP,False,1,2,1,1,True,True,True
46,True,13,8,Makayla does not work to preserve nature.,13,5,6,FLIP,True,1,0,1,0,True,True,True
46,True,13,8,Makayla does not work to preserve nature.,13,6,7,FLIP,False,0,0,0,1,True,True,True
47,True,12,7,Lukas deserves respect and is beautiful.,12,0,1,FLIP,False,0,1,0,1,True,True,True
47,True,12,7,Lukas deserves respect and is beautiful.,12,1,2,INVARIANT,False,0,0,3,1,True,True,True
47,True,12,7,Lukas deserves respect and is beautiful.,12,2,3,FLIP,True,1,0,1,0,True,True,True
47,True,12,7,Lukas deserves respect and is beautiful.,12,3,4,FLIP,False,1,0,1,0,True,True,True
47,True,12,7,Lukas deserves respect and is beautiful.,12,4,5,INVARIANT,False,0,1,4,0,True,True,True
47,True,12,7,Lukas deserves respect and is beautiful.,12,5,6,FLIP,True,1,0,1,0,True,True,True
47,True,12,7,Lukas deserves respect and is beautiful.,12,6,7,FLIP,False,0,0,0,1,True,True,True
48,False,14,8,Frank inspires others.,14,0,1,FLIP,True,0,2,0,3,True,True,True
48,False,14,8,Frank inspires others.,14,1,2,FLIP,False,0,1,0,1,True,True,True
48,False,14,8,Frank inspires others.,14,2,3,INVARIANT,False,0,0,1,2,True,True,True
48,False,14,8,Frank inspires others.,14,3,4,INVARIANT,False,0,0,0,3,True,True,True
48,False,14,8,Frank inspires others.,14,4,5,FLIP,True,0,2,0,1,True,True,True
48,False,14,8,Frank inspires others.,14,5,6,INVARIANT,True,0,0,1,0,True,True,True
48,False,14,8,Frank inspires others.,14,6,7,INVARIANT,True,0,1,1,0,True,True,True
49,False,11,6,Ryder is not a respected professional.,11,0,1,INVARIANT,False,0,1,5,1,True,True,True
49,False,11,6,Ryder is not a respected professional.,11,1,2,INVARIANT,False,0,1,0,1,True,True,True
49,False,11,6,Ryder is not a respected professional.,11,2,3,FLIP,True,0,1,0,1,True,True,True
49,False,11,6,Ryder is not a respected professional.,11,3,4,INVARIANT,True,0,0,1,3,True,True,True
49,False,11,6,Ryder is not a respected professional.,11,4,5,FLIP,False,0,1,0,1,True,True,True
49,False,11,6,Ryder is not a respected professional.,11,5,6,FLIP,True,1,0,1,1,True,True,True
49,False,11,6,Ryder is not a respected professional.,11,6,7,FLIP,False,1,0,0,0,True,True,True
50,True,13,7,Jennifer is a virtuoso.,14,0,1,INVARIANT,True,0,0,4,1,True,True,True
50,True,13,7,Jennifer is a virtuoso.,14,1,2,FLIP,False,0,1,0,1,True,True,False
50,True,13,7,Jennifer is a virtuoso.,14,2,3,FLIP,True,0,1,0,1,True,True,True
50,True,13,7,Jennifer is a virtuoso.,14,3,4,INVARIANT,True,0,0,4,0,True,True,True
50,True,13,7,Jennifer is a virtuoso.,14,4,5,FLIP,False,0,1,0,1,True,True,True
50,True,13,7,Jennifer is a virtuoso.,14,5,6,FLIP,True,0,1,0,1,True,True,True
50,True,13,7,Jennifer is a virtuoso.,14,6,7,FLIP,False,0,1,0,1,True,True,True
51,False,11,7,Parker is not messy.,11,0,1,INVARIANT,False,0,0,1,1,True,True,True
51,False,11,7,Parker is not messy.,11,1,2,INVARIANT,False,0,1,1,3,True,True,True
51,False,11,7,Parker is not messy.,11,2,3,FLIP,True,1,0,1,0,True,True,True
51,False,11,7,Parker is not messy.,11,3,4,FLIP,False,1,1,1,1,True,True,True
51,False,11,7,Parker is not messy.,11,4,5,FLIP,True,0,1,0,1,True,True,True
51,False,11,7,Parker is not messy.,11,5,6,INVARIANT,True,2,0,5,2,True,True,True
51,False,11,7,Parker is not messy.,11,6,7,FLIP,False,0,1,0,1,True,True,True
52,False,10,6,Ramona is a traditional craftsman.,11,0,1,FLIP,True,1,0,1,1,True,True,True
52,False,10,6,Ramona is a traditional craftsman.,11,1,2,INVARIANT,True,0,0,2,3,True,True,True
52,False,10,6,Ramona is a traditional craftsman.,11,2,3,INVARIANT,True,0,0,2,0,True,True,False
52,False,10,6,Ramona is a traditional craftsman.,11,3,4,INVARIANT,True,0,0,1,1,True,True,True
52,False,10,6,Ramona is a traditional craftsman.,11,4,5,FLIP,False,2,2,0,1,True,True,True
52,False,10,6,Ramona is a traditional craftsman.,11,5,6,INVARIANT,False,0,0,0,1,True,True,True
52,False,10,6,Ramona is a traditional craftsman.,11,6,7,INVARIANT,False,0,0,3,1,True,True,True
53,False,14,8,Skyler does not believe in magic.,14,0,1,INVARIANT,False,0,0,4,3,True,True,True
53,False,14,8,Skyler does not believe in magic.,14,1,2,INVARIANT,False,0,0,1,3,True,True,True
53,False,14,8,Skyler does not believe in magic.,14,2,3,FLIP,True,0,2,0,1,True,True,True
53,False,14,8,Skyler does not believe in magic.,14,3,4,FLIP,False,0,1,0,1,True,True,True
53,False,14,8,Skyler does not believe in magic.,14,4,5,FLIP,True,0,1,0,1,True,True,True
53,False,14,8,Skyler does not believe in magic.,14,5,6,FLIP,False,2,0,1,1,True,True,True
53,False,14,8,Skyler does not believe in magic.,14,6,7,INVARIANT,False,0,1,0,2,True,True,True
54,False,10,6,Nyomi is free-spirited.,11,0,1,FLIP,True,0,2,1,0,True,True,True
54,False,10,6,Nyomi is free-spirited.,11,1,2,INVARIANT,True,0,0,4,0,True,True,True
54,False,10,6,Nyomi is free-spirited.,11,2,3,FLIP,False,1,0,1,0,True,True,True
54,False,10,6,Nyomi is free-spirited.,11,3,4,INVARIANT,False,0,0,2,0,True,True,True
54,False,10,6,Nyomi is free-spirited.,11,4,5,INVARIANT,False,0,1,0,4,True,True,True
54,False,10,6,Nyomi is free-spirited.,11,5,6,FLIP,True,1,1,0,1,True,True,True
54,False,10,6,Nyomi is free-spirited.,11,6,7,INVARIANT,True,0,0,1,2,True,True,True
55,False,16,9,Dr. Dalia Hernandez does not make groundbreaking discoveries.,16,0,1,INVARIANT,False,0,0,0,3,True,True,True
55,False,16,9,Dr. Dalia Hernandez does not make groundbreaking discoveries.,16,1,2,FLIP,True,0,2,0,3,True,True,True
55,False,16,9,Dr. Dalia Hernandez does not make groundbreaking discoveries.,16,2,3,FLIP,False,0,2,0,1,True,True,True
55,False,16,9,Dr. Dalia Hernandez does not make groundbreaking discoveries.,16,3,4,FLIP,True,0,1,0,2,True,True,True
55,False,16,9,Dr. Dalia Hernandez does not make groundbreaking discoveries.,16,4,5,FLIP,False,0,2,0,1,True,True,True
55,False,16,9,Dr. Dalia Hernandez does not make groundbreaking discoveries.,16,5,6,FLIP,True,0,1,0,1,True,True,True
55,False,16,9,Dr. Dalia Hernandez does not make groundbreaking discoveries.,16,6,7,FLIP,False,0,1,1,0,True,True,True
56,False,12,6,Brianna is unpredictable.,12,0,1,INVARIANT,False,0,1,3,2,False,True,True
56,False,12,6,Brianna is unpredictable.,12,1,2,FLIP,True,3,0,1,1,True,True,True
56,False,12,6,Brianna is unpredictable.,12,2,3,INVARIANT,True,0,2,1,1,True,True,True
56,False,12,6,Brianna is unpredictable.,12,3,4,INVARIANT,True,0,0,3,1,True,True,True
56,False,12,6,Brianna is unpredictable.,12,4,5,INVARIANT,True,0,0,3,4,True,True,True
56,False,12,6,Brianna is unpredictable.,12,5,6,INVARIANT,True,0,0,1,1,True,True,True
56,False,12,6,Brianna is unpredictable.,12,6,7,FLIP,False,2,0,1,0,True,True,True
57,False,12,6,Jordan contracts an illness.,12,0,1,FLIP,True,0,1,0,1,False,True,True
57,False,12,6,Jordan contracts an illness.,12,1,2,INVARIANT,True,0,0,0,4,True,True,True
57,False,12,6,Jordan contracts an illness.,12,2,3,FLIP,False,0,1,1,0,True,True,True
57,False,12,6,Jordan contracts an illness.,12,3,4,INVARIANT,False,0,0,0,3,True,True,True
57,False,12,6,Jordan contracts an illness.,12,4,5,INVARIANT,False,0,0,0,0,False,True,True
57,False,12,6,Jordan contracts an illness.,12,5,6,INVARIANT,False,0,1,0,2,True,True,True
57,False,12,6,Jordan contracts an illness.,12,6,7,INVARIANT,False,0,0,0,2,True,True,True
58,True,12,6,Malia does not have magical powers.,12,0,1,INVARIANT,True,0,2,3,4,True,True,True
58,True,12,6,Malia does not have magical powers.,12,1,2,FLIP,False,0,1,0,2,True,True,True
58,True,12,6,Malia does not have magical powers.,12,2,3,FLIP,True,0,1,0,1,True,True,True
58,True,12,6,Malia does not have magical powers.,12,3,4,FLIP,False,0,2,1,0,True,True,True
58,True,12,6,Malia does not have magical powers.,12,4,5,INVARIANT,False,0,0,1,2,False,True,True
58,True,12,6,Malia does not have magical powers.,12,5,6,FLIP,True,2,0,1,1,True,True,True
58,True,12,6,Malia does not have magical powers.,12,6,7,INVARIANT,True,0,0,0,1,False,True,True
59,True,12,7,Nadia develops new applications.,12,0,1,INVARIANT,True,0,0,3,0,True,True,True
59,True,12,7,Nadia develops new applications.,12,1,2,FLIP,False,0,1,0,1,True,True,True
59,True,12,7,Nadia develops new applications.,12,2,3,FLIP,True,0,1,0,2,True,True,True
59,True,12,7,Nadia develops new applications.,12,3,4,FLIP,False,0,1,0,1,True,True,True
59,True,12,7,Nadia develops new applications.,12,4,5,FLIP,True,0,1,0,1,True,True,True
59,True,12,7,Nadia develops new applications.,12,5,6,FLIP,False,0,1,0,1,True,True,True
59,True,12,7,Nadia develops new applications.,12,6,7,FLIP,True,0,1,0,1,True,True,True
60,True,13,9,Tripp is knowledgeable.,13,0,1,FLIP,False,2,0,1,1,False,True,True
60,True,13,9,Tripp is knowledgeable.,13,1,2,FLIP,True,1,0,0,1,True,True,True
60,True,13,9,Tripp is knowledgeable.,13,2,3,INVARIANT,True,0,0,0,4,True,True,True
60,True,13,9,Tripp is knowledgeable.,13,3,4,FLIP,False,0,1,1,1,False,True,True
60,True,13,9,Tripp is knowledgeable.,13,4,5,FLIP,True,1,0,1,3,False,True,True
60,True,13,9,Tripp is knowledgeable.,13,5,6,FLIP,False,1,0,1,0,True,True,True
60,True,13,9,Tripp is knowledgeable.,13,6,7,INVARIANT,False,0,0,5,0,False,True,True
61,False,13,7,Annie does not make a positive impact.,13,0,1,FLIP,True,0,2,0,2,False,True,True
61,False,13,7,Annie does not make a positive impact.,13,1,2,FLIP,False,1,0,1,0,True,True,True
61,False,13,7,Annie does not make a positive impact.,13,2,3,INVARIANT,False,0,1,2,1,False,True,True
61,False,13,7,Annie does not make a positive impact.,13,3,4,FLIP,True,1,0,1,0,True,True,True
61,False,13,7,Annie does not make a positive impact.,13,4,5,INVARIANT,True,0,1,4,1,True,True,True
61,False,13,7,Annie does not make a positive impact.,13,5,6,FLIP,False,1,0,1,0,False,True,True
61,False,13,7,Annie does not make a positive impact.,13,6,7,FLIP,True,4,0,1,0,False,True,True
62,False,12,7,Liberty does not perform heroic deeds.,13,0,1,FLIP,True,0,2,1,1,True,True,True
62,False,12,7,Liberty does not perform heroic deeds.,13,1,2,FLIP,False,0,1,0,1,True,True,True
62,False,12,7,Liberty does not perform heroic deeds.,13,2,3,INVARIANT,False,0,1,2,1,True,True,True
62,False,12,7,Liberty does not perform heroic deeds.,13,3,4,FLIP,True,1,1,0,1,True,True,True
62,False,12,7,Liberty does not perform heroic deeds.,13,4,5,INVARIANT,True,0,1,5,1,True,True,True
62,False,12,7,Liberty does not perform heroic deeds.,13,5,6,INVARIANT,True,0,1,3,1,True,True,True
62,False,12,7,Liberty does not perform heroic deeds.,13,6,7,INVARIANT,True,0,0,3,0,True,True,True
63,True,14,8,Osiris possesses patience and upholds justice.,14,0,1,INVARIANT,True,0,1,3,1,True,True,True
63,True,14,8,Osiris possesses patience and upholds justice.,14,1,2,INVARIANT,True,0,2,2,2,True,True,True
63,True,14,8,Osiris possesses patience and upholds justice.,14,2,3,INVARIANT,True,0,0,1,0,True,True,True
63,True,14,8,Osiris possesses patience and upholds justice.,14,3,4,FLIP,False,1,0,0,1,True,True,True
63,True,14,8,Osiris possesses patience and upholds justice.,14,4,5,FLIP,True,2,0,0,1,True,True,True
63,True,14,8,Osiris possesses patience and upholds justice.,14,5,6,FLIP,False,0,1,0,1,True,True,True
63,True,14,8,Osiris possesses patience and upholds justice.,14,6,7,FLIP,True,0,1,0,1,True,True,True
64,True,14,8,Dewdrop understands power structures.,14,0,1,INVARIANT,True,0,0,0,2,True,True,True
64,True,14,8,Dewdrop understands power structures.,14,1,2,FLIP,False,1,0,1,2,True,True,True
64,True,14,8,Dewdrop understands power structures.,14,2,3,FLIP,True,0,1,2,0,True,True,True
64,True,14,8,Dewdrop understands power structures.,14,3,4,INVARIANT,True,0,0,2,1,True,True,True
64,True,14,8,Dewdrop understands power structures.,14,4,5,FLIP,False,0,1,1,0,True,True,True
64,True,14,8,Dewdrop understands power structures.,14,5,6,INVARIANT,False,0,0,2,1,True,True,True
64,True,14,8,Dewdrop understands power structures.,14,6,7,FLIP,True,2,0,2,0,True,True,True
65,True,12,6,Adley does not discover new species.,12,0,1,INVARIANT,True,0,0,0,3,True,True,True
65,True,12,6,Adley does not discover new species.,12,1,2,INVARIANT,True,0,1,2,1,True,True,True
65,True,12,6,Adley does not discover new species.,12,2,3,INVARIANT,True,0,0,1,2,True,True,True
65,True,12,6,Adley does not discover new species.,12,3,4,FLIP,False,0,2,1,0,True,True,True
65,True,12,6,Adley does not discover new species.,12,4,5,FLIP,True,0,2,0,2,True,False,True
65,True,12,6,Adley does not discover new species.,12,5,6,INVARIANT,True,0,0,3,0,True,True,True
65,True,12,6,Adley does not discover new species.,12,6,7,INVARIANT,True,0,1,1,1,True,True,True
66,False,12,6,Preston is unconventional in his thinking.,12,0,1,INVARIANT,False,0,0,0,2,True,True,True
66,False,12,6,Preston is unconventional in his thinking.,12,1,2,INVARIANT,False,0,0,0,3,True,True,True
66,False,12,6,Preston is unconventional in his thinking.,12,2,3,INVARIANT,False,0,0,3,1,True,True,True
66,False,12,6,Preston is unconventional in his thinking.,12,3,4,INVARIANT,False,0,0,0,1,True,True,True
